Y,D,x1,x2,x3,x4,e
-0.14866257687730666,1,0.15514324948528144,2.6100017933286703,6.017542907853405,0.9718070415066774,-2.6467422451920273
1.9333191194687753,1,-0.22266997771779581,5.815296820548614,4.948137263504066,0.9765024410186924,0.7996157017914441
-0.6971837366883736,0,0.4537635717370117,5.447105361420618,0.9505240823035266,0.3641612189413258,0.5199612694086005
-3.323126592887996,0,-1.263293071204878,8.130176193721415,4.127084586435114,0.38255598803897195,-1.0778441164561556
-0.15915646065009792,0,-0.1303622165950625,6.116657323390674,2.0797019452628596,0.2377175214047066,1.3250814556120636
-0.29985835655964643,0,-0.18619296171027508,2.698111019588809,0.3235681231765475,0.34002129007051174,0.5379578055368244
-1.7700004675985153,0,-0.8759672441335787,7.121245738598904,1.9702873999691228,0.5464494127569784,0.41029939605412014
2.308092047480635,1,0.05801020218229174,2.1042122049809717,1.055201178665638,0.11352293972286753,0.6993103721506527
-2.4082899083587432,0,0.5590399184690729,7.675896901277309,7.461051734742105,0.8951200624969621,-1.877251144158508
1.9037141643092181,1,0.7273717838931377,6.631969676595161,2.715341119167501,0.2525522423404901,0.9865509515076971
2.6028257470413774,1,1.9600380438730736,3.68817497842592,7.49598454454758,0.2829978180701691,-0.7699376902768992
-2.473502241779136,0,1.1992340437161897,9.450766537521968,1.3868016535039074,0.36120527014591064,-0.5152496330814218
-3.220712038678011,0,-1.4754475113517385,7.108888986809539,4.412956996468783,0.9740315422446573,-1.2329129862530366
2.790911962906118,1,-1.3807564391253284,0.07176166322278021,1.127699612418992,0.43350787802516255,1.2772787589518177
-1.0466287173946571,0,0.3493116756382253,5.152445757479397,3.3411247466961456,0.05261110899457433,-0.34377577730917996
0.18388797538494295,0,-0.9860471004234119,5.312466692902738,7.8300534322483095,0.08273841485261302,0.7046408470178083
0.7511059565146967,1,1.1126200952761904,3.817709024821906,1.304961106343604,0.7952601120303568,-0.9208836049455473
1.7760018244517826,1,-0.1009226622699497,7.833654054184807,8.932061248324692,0.09831685693716008,0.3901471221772612
-0.7023211003310368,0,-1.922146046488221,4.837012164813539,7.155798375176065,0.8812095837086796,0.2786958973219224
0.3678773001072252,0,0.10026781756226985,5.293925014662191,5.534573504708414,0.9767960585034532,0.7990061947830646
0.07117040320065676,1,-0.2041067582458871,7.13802215952942,1.9865574916405704,0.5470425457807728,-0.08268106814568782
-1.0923053428441745,1,-0.12317431958487172,7.647956251252106,4.979132112233594,0.7406272067786809,-1.7321577301228257
2.026809746390178,1,-0.9716486365801689,3.145780331044639,9.073447004581539,0.5561082270808719,-0.3583212369226532
0.07708407734308165,0,-0.6956193846103814,3.877131688305158,3.8943131507529225,0.44031258799278905,0.8091706459892352
-3.0965416866736124,0,-1.23019976136843,5.095260036319425,1.8865416970591053,0.6551810554400141,-1.3301721345053912
-1.5373573727840433,0,0.11224884022864626,7.439895758723393,6.891124548502029,0.8021582985365873,-0.7397379749817542
-0.4885933948881686,0,2.0103129965390893,5.6519027308537035,2.9353680996564724,0.7010482848059624,-0.3852526938328968
1.1175800761903851,1,-0.6069855403252702,2.778309342231974,2.613140356520298,0.8246354308852143,-0.26806242228144744
1.6745823003629807,0,-0.0008967278154208514,2.8732546411020845,6.922693995479845,0.8561208261178781,1.1524682575053475
-1.5203811179546598,0,-0.6371509137937958,4.775263192993615,3.7562965622548927,0.7810909229653847,-0.5204860156106561
0.8822916558527214,1,-0.023378732384196257,5.1671590369907285,4.666376661620976,0.1626909394778765,-0.4891465991821573
2.9351512795425063,1,1.371258883629142,6.538817671632512,8.473767822938102,0.016495827894452253,0.516413574630068
2.9670735044109637,1,1.610401962292489,5.00978347743144,9.540299501942561,0.13439820956280757,-0.2432523338943613
2.484008943113838,1,1.1610432754281952,3.350742231552821,8.336279533990286,0.17360540346509845,-0.7585459319324704
-1.8012327980727605,0,-0.6191084883714318,6.362668697188224,8.182859374606135,0.8677247364232482,-1.2194498196518047
-0.2384594318015143,0,-1.3940674327792597,4.964872842236454,4.20947676165829,0.5382808520772934,1.1061407849273932
0.029908342937142507,1,0.43483866481939654,4.846502213862683,3.3851191674872427,0.6292834301670126,-1.4105841588111996
-0.2936637574759411,0,-0.8046690170320742,6.236803917294445,1.5906111987771832,0.3576942571020628,1.6615896864729929
2.7333601732157984,0,0.7062336205812817,1.0345783352317528,9.317148247042674,0.9132558961647634,0.8271872140861486
-0.683667225541833,0,-0.43336710388011734,2.762390232474938,4.6146618587746255,0.5279084717333401,-0.5611989756142182
3.860391899260284,1,0.7707302193270055,2.895276700212083,3.093868050786792,0.40617669878232787,1.7248361895030475
1.1132771661666445,0,1.857366892479641,4.8297214892488896,7.428920669806383,0.356639285035796,0.14772603274021417
0.7578942213652553,0,-1.2340718072320103,5.760463187673851,9.016603907983718,0.4338279767601422,1.2997482996866723
-1.4562025638468739,0,0.7105041534176025,5.722111559148257,5.171396916184996,0.2306627040236987,-1.129100556048197
1.9314749295510136,1,0.7532116277991193,4.9303595771493285,9.470197572584079,0.8831190001486224,-0.8600625257205637
2.593430095439953,0,0.4638643912379868,3.0647925121573785,9.046245104986827,0.2730859785958566,1.4716866324708076
-0.5176900337727603,0,-1.7946006465710869,3.7083884434326633,6.431777271531539,0.765551867465036,0.20577136823627426
-3.460948924626929,0,1.4524187515020677,8.26420507277495,0.2955649401088434,0.36116211870676485,-1.767009766567247
-1.3175788577118723,0,-0.6498921464380948,6.527158516219374,8.610306877838612,0.032002323281878464,-0.7565466051947357
-0.7855204397107789,0,-0.054809269548602026,2.064142573300841,9.88991085628503,0.030967540491090517,-2.116855204203232
3.646743582296925,1,0.3723575463756463,4.865795776302352,8.3450530606022,0.9105526825133543,1.2512929298793676
2.2553758122970025,1,0.8511975771670849,4.922917610491709,8.191243131007461,0.017067177967355573,-0.3315963193405202
4.002349314504494,1,0.2438970323727078,3.2689659851515867,9.099458930325682,0.7332959730492579,1.0411988077984797
-1.6089628146024053,1,-0.6079449546023098,6.820331434724692,1.4672650249876373,0.28747332918467106,-1.5523439118813704
-1.3951942193749622,0,-0.018989378807670283,5.728819457536781,0.2600277675172691,0.39379593911537414,0.2809407537864532
-1.4926824257070148,0,0.8906984280700954,5.508142670994776,1.8541541016223495,0.7052570604373801,-0.6564196587680996
2.1124134915376716,1,1.2994424532680995,5.079064052567323,6.924188180170629,0.8117759530781921,-0.3984261553603069
0.33125484098845925,0,0.10898738062879615,7.420150418572092,6.086040258367428,0.8262545176003276,1.285598224572203
-1.0498712812794853,0,1.7324990065989694,6.987414004885709,7.009192461158106,0.9940300524117123,-1.2217350753448788
0.6309197836978109,0,-0.02546690488288119,4.836492485883755,8.967178620340853,0.3778150535253706,0.30116525783620735
2.1933233416723863,1,0.09408737099487034,2.6089777906947944,4.255797495145086,0.2729297672616594,0.07781349435437201
-0.020253603671980758,0,1.7481140410911142,5.368371706573484,1.3400251115935713,0.004181389900551946,0.4481958654357931
0.20868435572298255,0,0.1602985077806589,6.292164107850441,9.41252582894602,0.4703059748514846,0.13367916839858124
0.02432688633726432,1,1.7733969256929638,8.369133056086776,0.1012587492895134,0.06151933059095516,-0.3718834095410879
0.08300028927089298,1,0.8574565546028079,6.890026602705496,2.965817386873292,0.7494044448827696,-0.8718834845935209
